Family;Status;Part number;Temperature;Supply current;Supply current hover;Supply voltage;Supply voltage hover;Technology;Motion;Processing;Sensitive axis;Sensitive axis hover;Stray field;Package;Trim&Form;Output;Output hover;Magnetic field;Magnet TC;AEC-Q100;ASIL;Extra;Extra hover;Product page;Datasheet
Encoder;production;MLX90382LLW-ABA-600;-40 to 150;11;excluding output I/F;3.3|5;;Hall;On-axis;Angle;XY;;4 kA/m, 5mT;QFN-24;;PWM|SPI|SSI|ABI|UVW;;10 to 128 (mT/mm);-3000 to 0;;SIL-2;16/17-pts fixed PWL;;https://www.melexis.com/MLX90382;https://media.melexis.com/-/media/files/documents/datasheets/MLX90382-datasheet-melexis.pdf
Encoder;production;MLX90384SGO-0AA-001;-20 to 85;20;the supply current is for the MLX90384 sensor chip without the additional microcontroller required for the encoder system;3.3;;Hall;Off-axis;Angle;XZ;;;TSSOP-16;;SPI;;10 to 70 (mT);-2000;;;Magnet 001 consisting of a magnet ring set;;https://www.melexis.com/MLX90384;https://media.melexis.com/-/media/files/documents/datasheets/MLX90384-datasheet-melexis.pdf
Encoder;production;MLX90384SGO-0AA-002;-20 to 85;20;the supply current is for the MLX90384 sensor chip without the additional microcontroller required for the encoder system;3.3;;Hall;Off-axis;Angle;XZ;;;TSSOP-16;;SPI;;10 to 70 (mT);-2000;;;Magnet 002 for 6mm shaft mounting;;https://www.melexis.com/MLX90384;https://media.melexis.com/-/media/files/documents/datasheets/MLX90384-datasheet-melexis.pdf
Magnetometer;production;MLX90392ELQ-AAA-010;-40 to 85;3.5;;1.8;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-8;;I2C;;-5 to 5 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90392;https://media.melexis.com/-/media/files/documents/datasheets/MLX90392-datasheet-melexis.pdf
Magnetometer;production;MLX90392ELQ-AAA-011;-40 to 85;2.8;;1.8;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-8;;I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90392;https://media.melexis.com/-/media/files/documents/datasheets/MLX90392-datasheet-melexis.pdf
Magnetometer;production;MLX90392ELQ-AAA-013;-40 to 85;2.8;;1.8;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-8;;I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90392;https://media.melexis.com/-/media/files/documents/datasheets/MLX90392-datasheet-melexis.pdf
Magnetometer;production;MLX90393SLW-ABA-011;-20 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393SLW-ABA-012;-20 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393SLW-ABA-013;-20 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393SLW-ABA-014;-20 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393ELW-ABA-011;-40 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393ELW-ABA-012;-40 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393ELW-ABA-013;-40 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393ELW-ABA-014;-40 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393ELW-ABA-111;-40 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-25 to 25 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393ELQ-ABA-011;-40 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-8;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90393ELQ-ABA-014;-40 to 85;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-8;;SPI|I2C;;-50 to 50 (mT);-2400 to 0;;;;;https://www.melexis.com/MLX90393;https://media.melexis.com/-/media/files/documents/datasheets/MLX90393-datasheet-melexis.pdf
Magnetometer;production;MLX90394RLD-AAA-000;-40 to 105;2.9 (XY), 4.5 (Z);CONFIG=0. See Datasheet for other options;1.8|3.3;1.7 to 3.6V;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-6;;I2C;;±5mT|±50 (mT);-2400 to 0;;;I2C address = 0x10 / 0x11;;https://www.melexis.com/MLX90394;https://media.melexis.com/-/media/files/documents/datasheets/MLX90394-datasheet-melexis.pdf
Magnetometer;production;MLX90394RLD-AAA-001;-40 to 105;2.9 (XY), 4.5 (Z);CONFIG=0. See Datasheet for other options;1.8|3.3;1.7 to 3.6V;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-6;;I2C;;±5mT|±50 (mT);-2400 to 0;;;I2C address = 0x60 / 0x61;;https://www.melexis.com/MLX90394;https://media.melexis.com/-/media/files/documents/datasheets/MLX90394-datasheet-melexis.pdf
Magnetometer;production;MLX90394RLD-AAA-002;-40 to 105;2.9 (XY), 4.5 (Z);CONFIG=0. See Datasheet for other options;1.8|3.3;1.7 to 3.6V;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-6;;I2C;;±5mT|±50 (mT);-2400 to 0;;;I2C address = 0x68 / 0x69;;https://www.melexis.com/MLX90394;https://media.melexis.com/-/media/files/documents/datasheets/MLX90394-datasheet-melexis.pdf
Magnetometer;production;MLX90394RLD-AAA-003;-40 to 105;2.9 (XY), 4.5 (Z);CONFIG=0. See Datasheet for other options;1.8|3.3;1.7 to 3.6V;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-6;;I2C;;±5mT|±50 (mT);-2400 to 0;;;I2C address = 0x6A / 0x6B;;https://www.melexis.com/MLX90394;https://media.melexis.com/-/media/files/documents/datasheets/MLX90394-datasheet-melexis.pdf
Magnetometer;production;MLX90395KDC-BAA-000;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;SOIC-8;;SPI|I2C;;-55 to 55 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KGO-BAA-000;-40 to 125;8 (XY), 8 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;TSSOP-16;;SPI|I2C;;-55 to 55 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KLW-BAA-000;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-55 to 55 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KDC-BAA-100;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;SOIC-8;;SPI|I2C;;-120 to 120 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KGO-BAA-100;-40 to 125;8 (XY), 8 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;TSSOP-16;;SPI|I2C;;-120 to 120 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KLW-BAA-100;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-120 to 120 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KDC-BBA-001;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;SOIC-8;;SPI|I2C;;-55 to 55 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KGO-BBA-001;-40 to 125;8 (XY), 8 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;TSSOP-16;;SPI|I2C;;-55 to 55 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KLW-BBA-001;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-55 to 55 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KDC-BBA-101;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;SOIC-8;;SPI|I2C;;-120 to 120 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KGO-BBA-101;-40 to 125;8 (XY), 8 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;TSSOP-16;;SPI|I2C;;-120 to 120 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90395KLW-BBA-101;-40 to 125;3 (XY), 4 (Z);;3.3;;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;QFN-16;;SPI|I2C;;-120 to 120 (mT);-2400 to 0;✔;QM;;;https://www.melexis.com/MLX90395;https://media.melexis.com/-/media/files/documents/datasheets/MLX90395-datasheet-melexis.pdf
Magnetometer;production;MLX90397RLQ-AAA-000;-40 to 105;3.5 (XY), 5 (Z);VDD≤1.8V. See Datasheet for other options;1.8|3.3;1.7 to 3.6V;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-8;;I2C;;±50 (mT);-2400 to 0;;;I2C address = 0x0D;;https://www.melexis.com/MLX90397;https://media.melexis.com/-/media/files/documents/datasheets/MLX90397-datasheet-melexis.pdf
Magnetometer;production;MLX90397RLQ-AAA-001;-40 to 105;3.5 (XY), 5 (Z);VDD≤1.8V. See Datasheet for other options;1.8|3.3;1.7 to 3.6V;Hall;On-axis|Off-axis|Joystick|Linear;FieldComponent;XYZ;;;UTDFN-8;;I2C;;±50 (mT);-2400 to 0;;;I2C address = 0x2F;;https://www.melexis.com/MLX90397;https://media.melexis.com/-/media/files/documents/datasheets/MLX90397-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-300;-40 to 150;8;;3.3;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;105 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-310;-40 to 150;8;;3.3;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;80 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-320;-40 to 150;8;;3.3;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;65 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-321;-40 to 150;8;;3.3;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;65 mT;-500;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-332;-40 to 150;8;;3.3;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;40 mT;-2000;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-510;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;80 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-511;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;80 mT;-500;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-520;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;65 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-521;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;65 mT;-500;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-522;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;65 mT;-2000;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-553;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;50 mT;-650;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-530;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;40 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-531;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;40 mT;-500;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-532;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;40 mT;-2000;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LSE-AAA-540;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TSOT-3L;;Analog;;20 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LUA-AAA-500;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TO92-3L;;Analog;;105 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LUA-AAA-510;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TO92-3L;;Analog;;80 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LUA-AAA-612;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TO92-3L;;Analog;;80 mT;-2000;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LUA-AAA-520;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TO92-3L;;Analog;;65 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LUA-AAA-620;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TO92-3L;;Analog;;65 mT;0;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX90290LUA-AAA-631;-40 to 150;8;;5;;Hall;Linear;FieldComponent;Z;;;TO92-3L;;Analog;;40 mT;-500;✔;;;;https://www.melexis.com/MLX90290;https://media.melexis.com/-/media/files/documents/datasheets/MLX90290-datasheet-melexis.pdf
Linear Hall;production;MLX91377GGO-ADB-080;-40 to 160;27;;5;;Hall;Linear;FieldComponent;Z;;;TSSOP-16;;SPC;;10 to 100 (mT);-3000 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL;;https://www.melexis.com/MLX91377;https://media.melexis.com/-/media/files/documents/datasheets/MLX91377-datasheet-melexis.pdf
Linear Hall;production;MLX91377GGO-ADB-010;-40 to 160;27;;5;;Hall;Linear;FieldComponent;Z;;;TSSOP-16;;Analog|PWM;;10 to 100 (mT);-3000 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL;;https://www.melexis.com/MLX91377;https://media.melexis.com/-/media/files/documents/datasheets/MLX91377-datasheet-melexis.pdf
